#routeId	sign	shape	departs	stops
M7	14 ST via COLUMBUS via 7 AV	M070009	0,9,:;0,9,:	400087,0,;400088,39,;400089,127,;404339,208,;404338,261,;401069,318,;401070,392,;404337,474,;404336,527,;803165,600,;401074,656,;404978,734,;404274,806,;401078,899,;401079,960,;400482,1031,;400483,1074,;400484,1149,;403392,1211,;401084,1264,;401085,1308,;401086,1380,;401087,1450,;401088,1561,;403362,1645,;401090,1737,;401091,1797,;401092,1884,;401093,1977,;401094,2037,;404838,2135,;401096,2220,;403372,2318,;401099,2401,;401100,2487,;405283,2572,;400858,2640,;400860,2720,;903233,2771,;400861,2784,;403781,2826,;405291,2929,;400950,3006,;400951,3043,;403797,3120,;405297,3310,;404153,3402,;401359,3556,;401360,3660,;401361,3703,;401363,3747,;401364,3792,;404244,3825,;401366,3869,;405298,3909,;401294,3961,;903176,4020,
M7	14 ST via COLUMBUS via 7 AV	M070009	0,9,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,716,;404978,794,;404274,866,;401078,959,;401079,1020,;400482,1091,;400483,1134,;400484,1209,;403392,1271,;401084,1324,;401085,1368,;401086,1440,;401087,1510,;401088,1621,;403362,1705,;401090,1797,;401091,1857,;401092,1944,;401093,2037,;401094,2097,;404838,2195,;401096,2280,;403372,2378,;401099,2461,;401100,2547,;405283,2632,;400858,2700,;400860,2780,;903233,2831,;400861,2844,;403781,2886,;405291,2989,;400950,3066,;400951,3103,;403797,3180,;405297,3370,;404153,3462,;401359,3616,;401360,3720,;401361,3763,;401363,3807,;401364,3852,;404244,3885,;401366,3929,;405298,3969,;401294,4021,;903176,4080,
M7	14 ST via COLUMBUS via 7 AV	M070009	0,9,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,716,;404978,794,;404274,866,;401078,959,;401079,1020,;400482,1091,;400483,1134,;400484,1209,;403392,1271,;401084,1324,;401085,1368,;401086,1440,;401087,1510,;401088,1621,;403362,1705,;401090,1797,;401091,1857,;401092,1944,;401093,2037,;401094,2097,;404838,2195,;401096,2280,;403372,2378,;401099,2461,;401100,2547,;405283,2632,;400858,2700,;400860,2790,;903233,2847,;400861,2862,;403781,2909,;405291,3025,;400950,3112,;400951,3154,;403797,3240,;405297,3494,;404153,3616,;401359,3821,;401360,3960,;401361,4003,;401363,4047,;401364,4092,;404244,4125,;401366,4169,;405298,4209,;401294,4261,;903176,4320,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,0,:;1,0,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,716,;404978,794,;404274,866,;401078,959,;401079,1020,;400482,1091,;400483,1134,;400484,1209,;403392,1271,;401084,1324,;401085,1368,;401086,1440,;401087,1510,;401088,1621,;403362,1705,;401090,1797,;401091,1857,;401092,1944,;401093,2037,;401094,2097,;404838,2195,;401096,2280,;403372,2407,;401099,2513,;401100,2623,;405283,2733,;400858,2820,;400860,2910,;903233,2967,;400861,2982,;403781,3029,;405291,3145,;400950,3232,;400951,3274,;403797,3360,;405297,3614,;404153,3736,;401359,3941,;401360,4080,;401361,4123,;401363,4167,;401364,4212,;404244,4245,;401366,4289,;405298,4329,;401294,4381,;903176,4440,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,0,:;1,0,:;1,0,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,726,;404978,816,;404274,901,;401078,1008,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2527,;401099,2633,;401100,2743,;405283,2853,;400858,2940,;400860,3030,;903233,3087,;400861,3102,;403781,3149,;405291,3265,;400950,3352,;400951,3394,;403797,3480,;405297,3734,;404153,3856,;401359,4061,;401360,4200,;401361,4243,;401363,4287,;401364,4332,;404244,4365,;401366,4409,;405298,4449,;401294,4501,;903176,4560,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,1,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,726,;404978,816,;404274,901,;401078,1008,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2527,;401099,2633,;401100,2743,;405283,2853,;400858,2940,;400860,3030,;903233,3087,;400861,3102,;403781,3149,;405291,3265,;400950,3352,;400951,3394,;403797,3480,;405297,3734,;404153,3856,;401359,4061,;401360,4200,;401361,4250,;401363,4302,;401364,4354,;404244,4393,;401366,4443,;405298,4491,;401294,4551,;903176,4620,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,1,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,726,;404978,816,;404274,901,;401078,1008,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2527,;401099,2633,;401100,2743,;405283,2853,;400858,2940,;400860,3030,;903233,3087,;400861,3102,;403781,3149,;405291,3265,;400950,3352,;400951,3394,;403797,3480,;405297,3776,;404153,3918,;401359,4157,;401360,4320,;401361,4370,;401363,4422,;401364,4474,;404244,4513,;401366,4563,;405298,4611,;401294,4671,;903176,4740,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,1,:;1,1,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,726,;404978,816,;404274,901,;401078,1008,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2527,;401099,2633,;401100,2743,;405283,2853,;400858,2940,;400860,3040,;903233,3104,;400861,3120,;403781,3172,;405291,3301,;400950,3398,;400951,3444,;403797,3540,;405297,3836,;404153,3978,;401359,4217,;401360,4380,;401361,4430,;401363,4482,;401364,4534,;404244,4573,;401366,4623,;405298,4671,;401294,4731,;903176,4800,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,1,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,726,;404978,816,;404274,901,;401078,1008,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1635,;401088,1753,;403362,1844,;401090,1943,;401091,2007,;401092,2100,;401093,2200,;401094,2264,;404838,2369,;401096,2460,;403372,2587,;401099,2693,;401100,2803,;405283,2913,;400858,3000,;400860,3100,;903233,3164,;400861,3180,;403781,3232,;405291,3361,;400950,3458,;400951,3504,;403797,3600,;405297,3896,;404153,4038,;401359,4277,;401360,4440,;401361,4490,;401363,4542,;401364,4594,;404244,4633,;401366,4683,;405298,4731,;401294,4791,;903176,4860,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,1,:	400087,0,;400088,42,;400089,140,;404339,228,;404338,287,;401069,350,;401070,432,;404337,522,;404336,580,;803165,660,;401074,735,;404978,839,;404274,935,;401078,1058,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1695,;401088,1813,;403362,1904,;401090,2003,;401091,2067,;401092,2160,;401093,2260,;401094,2324,;404838,2429,;401096,2520,;403372,2647,;401099,2753,;401100,2863,;405283,2973,;400858,3060,;400860,3160,;903233,3224,;400861,3240,;403781,3292,;405291,3421,;400950,3518,;400951,3564,;403797,3660,;405297,3956,;404153,4098,;401359,4337,;401360,4500,;401361,4550,;401363,4602,;401364,4654,;404244,4693,;401366,4743,;405298,4791,;401294,4851,;903176,4920,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,2,:;1,2,:;1,2,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,795,;404978,899,;404274,995,;401078,1118,;401079,1200,;400482,1282,;400483,1330,;400484,1416,;403392,1487,;401084,1547,;401085,1598,;401086,1680,;401087,1755,;401088,1873,;403362,1964,;401090,2063,;401091,2127,;401092,2220,;401093,2320,;401094,2384,;404838,2489,;401096,2580,;403372,2707,;401099,2813,;401100,2923,;405283,3033,;400858,3120,;400860,3220,;903233,3284,;400861,3300,;403781,3352,;405291,3481,;400950,3578,;400951,3624,;403797,3720,;405297,4016,;404153,4158,;401359,4397,;401360,4560,;401361,4610,;401363,4662,;401364,4714,;404244,4753,;401366,4803,;405298,4851,;401294,4911,;903176,4980,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,2,:;1,2,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,795,;404978,899,;404274,995,;401078,1118,;401079,1200,;400482,1282,;400483,1330,;400484,1416,;403392,1487,;401084,1547,;401085,1598,;401086,1680,;401087,1755,;401088,1873,;403362,1964,;401090,2063,;401091,2127,;401092,2220,;401093,2320,;401094,2384,;404838,2489,;401096,2580,;403372,2707,;401099,2813,;401100,2923,;405283,3033,;400858,3120,;400860,3220,;903233,3284,;400861,3300,;403781,3352,;405291,3481,;400950,3578,;400951,3624,;403797,3720,;405297,3995,;404153,4127,;401359,4349,;401360,4500,;401361,4550,;401363,4602,;401364,4654,;404244,4693,;401366,4743,;405298,4791,;401294,4851,;903176,4920,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,2,:;1,3,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,795,;404978,899,;404274,995,;401078,1118,;401079,1200,;400482,1282,;400483,1330,;400484,1416,;403392,1487,;401084,1547,;401085,1598,;401086,1680,;401087,1755,;401088,1873,;403362,1964,;401090,2063,;401091,2127,;401092,2220,;401093,2320,;401094,2384,;404838,2489,;401096,2580,;403372,2693,;401099,2787,;401100,2885,;405283,2982,;400858,3060,;400860,3160,;903233,3224,;400861,3240,;403781,3292,;405291,3421,;400950,3518,;400951,3564,;403797,3660,;405297,3935,;404153,4067,;401359,4289,;401360,4440,;401361,4490,;401363,4542,;401364,4594,;404244,4633,;401366,4683,;405298,4731,;401294,4791,;903176,4860,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,3,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,795,;404978,899,;404274,995,;401078,1118,;401079,1200,;400482,1282,;400483,1330,;400484,1416,;403392,1487,;401084,1547,;401085,1598,;401086,1680,;401087,1750,;401088,1861,;403362,1945,;401090,2037,;401091,2097,;401092,2184,;401093,2277,;401094,2337,;404838,2435,;401096,2520,;403372,2633,;401099,2727,;401100,2825,;405283,2922,;400858,3000,;400860,3100,;903233,3164,;400861,3180,;403781,3232,;405291,3361,;400950,3458,;400951,3504,;403797,3600,;405297,3875,;404153,4007,;401359,4229,;401360,4380,;401361,4430,;401363,4482,;401364,4534,;404244,4573,;401366,4623,;405298,4671,;401294,4731,;903176,4800,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,3,:;1,3,:;1,3,:;1,3,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1690,;401088,1801,;403362,1885,;401090,1977,;401091,2037,;401092,2124,;401093,2217,;401094,2277,;404838,2375,;401096,2460,;403372,2573,;401099,2667,;401100,2765,;405283,2862,;400858,2940,;400860,3040,;903233,3104,;400861,3120,;403781,3172,;405291,3301,;400950,3398,;400951,3444,;403797,3540,;405297,3815,;404153,3947,;401359,4169,;401360,4320,;401361,4370,;401363,4422,;401364,4474,;404244,4513,;401366,4563,;405298,4611,;401294,4671,;903176,4740,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,3,:;1,3,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1690,;401088,1801,;403362,1885,;401090,1977,;401091,2037,;401092,2124,;401093,2217,;401094,2277,;404838,2375,;401096,2460,;403372,2573,;401099,2667,;401100,2765,;405283,2862,;400858,2940,;400860,3040,;903233,3104,;400861,3120,;403781,3172,;405291,3301,;400950,3398,;400951,3444,;403797,3540,;405297,3815,;404153,3947,;401359,4169,;401360,4320,;401361,4363,;401363,4407,;401364,4452,;404244,4485,;401366,4529,;405298,4569,;401294,4621,;903176,4680,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,4,:;1,4,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1690,;401088,1801,;403362,1885,;401090,1977,;401091,2037,;401092,2124,;401093,2217,;401094,2277,;404838,2375,;401096,2460,;403372,2573,;401099,2667,;401100,2765,;405283,2862,;400858,2940,;400860,3040,;903233,3104,;400861,3120,;403781,3172,;405291,3301,;400950,3398,;400951,3444,;403797,3540,;405297,3836,;404153,3978,;401359,4217,;401360,4380,;401361,4423,;401363,4467,;401364,4512,;404244,4545,;401366,4589,;405298,4629,;401294,4681,;903176,4740,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,4,:;1,4,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1690,;401088,1801,;403362,1885,;401090,1977,;401091,2037,;401092,2124,;401093,2217,;401094,2277,;404838,2375,;401096,2460,;403372,2573,;401099,2667,;401100,2765,;405283,2862,;400858,2940,;400860,3030,;903233,3087,;400861,3102,;403781,3149,;405291,3265,;400950,3352,;400951,3394,;403797,3480,;405297,3776,;404153,3918,;401359,4157,;401360,4320,;401361,4363,;401363,4407,;401364,4452,;404244,4485,;401366,4529,;405298,4569,;401294,4621,;903176,4680,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,4,:;1,4,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1222,;400483,1270,;400484,1356,;403392,1427,;401084,1487,;401085,1538,;401086,1620,;401087,1685,;401088,1788,;403362,1866,;401090,1952,;401091,2007,;401092,2088,;401093,2174,;401094,2230,;404838,2321,;401096,2400,;403372,2513,;401099,2607,;401100,2705,;405283,2802,;400858,2880,;400860,2970,;903233,3027,;400861,3042,;403781,3089,;405291,3205,;400950,3292,;400951,3334,;403797,3420,;405297,3716,;404153,3858,;401359,4097,;401360,4260,;401361,4303,;401363,4347,;401364,4392,;404244,4425,;401366,4469,;405298,4509,;401294,4561,;903176,4620,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,4,:;1,4,:;1,5,:;1,5,:;1,5,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,776,;404978,854,;404274,926,;401078,1019,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1625,;401088,1728,;403362,1806,;401090,1892,;401091,1947,;401092,2028,;401093,2114,;401094,2170,;404838,2261,;401096,2340,;403372,2453,;401099,2547,;401100,2645,;405283,2742,;400858,2820,;400860,2910,;903233,2967,;400861,2982,;403781,3029,;405291,3145,;400950,3232,;400951,3274,;403797,3360,;405297,3656,;404153,3798,;401359,4037,;401360,4200,;401361,4243,;401363,4287,;401364,4332,;404244,4365,;401366,4409,;405298,4449,;401294,4501,;903176,4560,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,5,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,776,;404978,854,;404274,926,;401078,1019,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1625,;401088,1728,;403362,1806,;401090,1892,;401091,1947,;401092,2028,;401093,2114,;401094,2170,;404838,2261,;401096,2340,;403372,2453,;401099,2547,;401100,2645,;405283,2742,;400858,2820,;400860,2910,;903233,2967,;400861,2982,;403781,3029,;405291,3145,;400950,3232,;400951,3274,;403797,3360,;405297,3656,;404153,3798,;401359,4037,;401360,4200,;401361,4250,;401363,4302,;401364,4354,;404244,4393,;401366,4443,;405298,4491,;401294,4551,;903176,4620,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,5,:;1,5,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,776,;404978,854,;404274,926,;401078,1019,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1625,;401088,1728,;403362,1806,;401090,1892,;401091,1947,;401092,2028,;401093,2114,;401094,2170,;404838,2261,;401096,2340,;403372,2453,;401099,2547,;401100,2645,;405283,2742,;400858,2820,;400860,2910,;903233,2967,;400861,2982,;403781,3029,;405291,3145,;400950,3232,;400951,3274,;403797,3360,;405297,3698,;404153,3861,;401359,4134,;401360,4320,;401361,4370,;401363,4422,;401364,4474,;404244,4513,;401366,4563,;405298,4611,;401294,4671,;903176,4740,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,5,:;1,5,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,776,;404978,854,;404274,926,;401078,1019,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1625,;401088,1728,;403362,1806,;401090,1892,;401091,1947,;401092,2028,;401093,2114,;401094,2170,;404838,2261,;401096,2340,;403372,2453,;401099,2547,;401100,2645,;405283,2742,;400858,2820,;400860,2930,;903233,3000,;400861,3018,;403781,3075,;405291,3218,;400950,3324,;400951,3375,;403797,3480,;405297,3818,;404153,3981,;401359,4254,;401360,4440,;401361,4490,;401363,4542,;401364,4594,;404244,4633,;401366,4683,;405298,4731,;401294,4791,;903176,4860,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,6,:;1,6,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,776,;404978,854,;404274,926,;401078,1019,;401079,1080,;400482,1162,;400483,1210,;400484,1296,;403392,1367,;401084,1427,;401085,1478,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2513,;401099,2607,;401100,2705,;405283,2802,;400858,2880,;400860,2990,;903233,3060,;400861,3078,;403781,3135,;405291,3278,;400950,3384,;400951,3435,;403797,3540,;405297,3878,;404153,4041,;401359,4314,;401360,4500,;401361,4550,;401363,4602,;401364,4654,;404244,4693,;401366,4743,;405298,4791,;401294,4851,;903176,4920,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,6,:;1,6,:;1,6,:;1,6,:;1,6,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1211,;400483,1254,;400484,1329,;403392,1391,;401084,1444,;401085,1488,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2513,;401099,2607,;401100,2705,;405283,2802,;400858,2880,;400860,2990,;903233,3060,;400861,3078,;403781,3135,;405291,3278,;400950,3384,;400951,3435,;403797,3540,;405297,3878,;404153,4041,;401359,4314,;401360,4500,;401361,4550,;401363,4602,;401364,4654,;404244,4693,;401366,4743,;405298,4791,;401294,4851,;903176,4920,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,7,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1211,;400483,1254,;400484,1329,;403392,1391,;401084,1444,;401085,1488,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2513,;401099,2607,;401100,2705,;405283,2802,;400858,2880,;400860,2990,;903233,3060,;400861,3078,;403781,3135,;405291,3278,;400950,3384,;400951,3435,;403797,3540,;405297,3942,;404153,4135,;401359,4459,;401360,4680,;401361,4730,;401363,4782,;401364,4834,;404244,4873,;401366,4923,;405298,4971,;401294,5031,;903176,5100,
M7	HARLEM 147 ST via 6 AV via AMSTERDAM	M070011	1,9,:	400726,0,;404991,75,;403914,156,;400929,250,;400731,367,;400732,430,;403769,506,;400933,600,;404039,725,;404040,812,;400936,887,;404043,991,;400938,1060,;403132,1141,;400940,1194,;400941,1296,;404992,1393,;400943,1497,;401014,1603,;401015,1670,;401016,1765,;400747,1876,;403271,1991,;400750,2106,;401021,2220,;401022,2277,;401023,2356,;401024,2410,;401025,2471,;401026,2526,;401027,2612,;404320,2679,;401029,2749,;401030,2803,;401031,2889,;401032,2945,;401033,3000,;401034,3052,;401035,3116,;401036,3176,;401037,3274,;401038,3323,;401039,3394,;405087,3452,;405092,3526,;400394,3596,;401044,3660,;401045,3772,;404341,3873,;401047,3959,;404333,4048,;404334,4140,;401051,4175,;401052,4207,;405014,4256,;401055,4293,;401056,4340,;400062,4371,;404335,4419,;400065,4468,;400066,4504,;400067,4546,;803003,4620,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,7,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1211,;400483,1254,;400484,1329,;403392,1391,;401084,1444,;401085,1488,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2513,;401099,2607,;401100,2705,;405283,2802,;400858,2880,;400860,3000,;903233,3077,;400861,3097,;403781,3158,;405291,3314,;400950,3429,;400951,3485,;403797,3600,;405297,4002,;404153,4195,;401359,4519,;401360,4740,;401361,4790,;401363,4842,;401364,4894,;404244,4933,;401366,4983,;405298,5031,;401294,5091,;903176,5160,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,7,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1211,;400483,1254,;400484,1329,;403392,1391,;401084,1444,;401085,1488,;401086,1560,;401087,1630,;401088,1741,;403362,1825,;401090,1917,;401091,1977,;401092,2064,;401093,2157,;401094,2217,;404838,2315,;401096,2400,;403372,2527,;401099,2633,;401100,2743,;405283,2853,;400858,2940,;400860,3060,;903233,3137,;400861,3157,;403781,3218,;405291,3374,;400950,3489,;400951,3545,;403797,3660,;405297,4062,;404153,4255,;401359,4579,;401360,4800,;401361,4850,;401363,4902,;401364,4954,;404244,4993,;401366,5043,;405298,5091,;401294,5151,;903176,5220,
M7	14 ST via COLUMBUS via 7 AV	M070009	1,7,:;1,7,:;1,7,:	400087,0,;400088,46,;400089,153,;404339,249,;404338,313,;401069,382,;401070,471,;404337,569,;404336,632,;803165,720,;401074,786,;404978,876,;404274,961,;401078,1068,;401079,1140,;400482,1211,;400483,1254,;400484,1329,;403392,1391,;401084,1444,;401085,1488,;401086,1560,;401087,1635,;401088,1753,;403362,1844,;401090,1943,;401091,2007,;401092,2100,;401093,2200,;401094,2264,;404838,2369,;401096,2460,;403372,2587,;401099,2693,;401100,2803,;405283,2913,;400858,3000,;400860,3120,;903233,3197,;400861,3217,;403781,3278,;405291,3434,;400950,3549,;400951,3605,;403797,3720,;405297,4122,;404153,4315,;401359,4639,;401360,4860,;401361,4910,;401363,4962,;401364,5014,;404244,5053,;401366,5103,;405298,5151,;401294,5211,;903176,5280,
M7	HARLEM 147 ST via 6 AV via AMSTERDAM	M070011	1,9,:	400726,0,;404991,75,;403914,156,;400929,250,;400731,367,;400732,430,;403769,506,;400933,600,;404039,725,;404040,812,;400936,887,;404043,991,;400938,1060,;403132,1141,;400940,1194,;400941,1296,;404992,1393,;400943,1497,;401014,1603,;401015,1670,;401016,1765,;400747,1876,;403271,1991,;400750,2106,;401021,2220,;401022,2277,;401023,2356,;401024,2410,;401025,2471,;401026,2526,;401027,2612,;404320,2679,;401029,2749,;401030,2803,;401031,2889,;401032,2945,;401033,3000,;401034,3047,;401035,3105,;401036,3160,;401037,3250,;401038,3294,;401039,3358,;405087,3411,;405092,3478,;400394,3542,;401044,3600,;401045,3698,;404341,3787,;401047,3862,;404333,3939,;404334,4020,;401051,4055,;401052,4087,;405014,4136,;401055,4173,;401056,4220,;400062,4251,;404335,4299,;400065,4348,;400066,4384,;400067,4426,;803003,4500,
M7	HARLEM 147 ST via 6 AV via AMSTERDAM	M070011	1,9,:	400726,0,;404991,75,;403914,156,;400929,250,;400731,367,;400732,430,;403769,506,;400933,600,;404039,702,;404040,773,;400936,834,;404043,919,;400938,975,;403132,1041,;400940,1084,;400941,1167,;404992,1246,;400943,1331,;401014,1417,;401015,1472,;401016,1549,;400747,1640,;403271,1733,;400750,1827,;401021,1920,;401022,1977,;401023,2056,;401024,2110,;401025,2171,;401026,2226,;401027,2312,;404320,2379,;401029,2449,;401030,2503,;401031,2589,;401032,2645,;401033,2700,;401034,2747,;401035,2805,;401036,2860,;401037,2950,;401038,2994,;401039,3058,;405087,3111,;405092,3178,;400394,3242,;401044,3300,;401045,3398,;404341,3487,;401047,3562,;404333,3639,;404334,3720,;401051,3755,;401052,3787,;405014,3836,;401055,3873,;401056,3920,;400062,3951,;404335,3999,;400065,4048,;400066,4084,;400067,4126,;803003,4200,
