#routeId	sign	shape	departs	stops
S74	BRICKTOWN MALL via AR KILL RD	S740045	1,0,:;1,1,:;1,1,:;1,2,:;1,2,:;1,3,:;1,2,:	202864,0,;200176,45,;200178,120,;203190,188,;200180,246,;200181,311,;201638,347,;200183,367,;201083,453,;202176,545,;202177,601,;202179,660,;202180,688,;202181,718,;202182,754,;202453,788,;202184,831,;202185,881,;201649,935,;202187,984,;201650,1020,;201651,1055,;203414,1087,;201653,1126,;201654,1148,;201655,1181,;201656,1207,;203128,1232,;201658,1260,;201659,1295,;203059,1318,;201662,1388,;201663,1417,;201664,1458,;201665,1502,;203547,1532,;202205,1572,;202206,1608,;202207,1625,;202208,1655,;202209,1697,;202210,1722,;202572,1740,;201460,1788,;200340,1825,;200341,1884,;200342,1909,;200343,1958,;202933,2003,;203645,2038,;203646,2109,;200350,2117,;203208,2135,;202725,2188,;202611,2232,;202726,2267,;202228,2284,;202229,2313,;202230,2350,;202231,2386,;202232,2429,;200460,2520,;202620,2605,;202234,2651,;202235,2677,;202236,2729,;202610,2764,;203649,2803,;202237,2884,;202239,2992,;202240,3026,;202241,3094,;202242,3139,;202628,3223,;203569,3240,;203517,3295,;203855,3324,;203519,3361,;203552,3400,;203665,3432,;203521,3459,;203522,3511,;203523,3551,;203524,3601,;203525,3642,;203536,3683,;202248,3733,;202249,3796,;203449,3873,;203548,3890,;203072,3915,;202253,3937,;202254,3961,;202255,3992,;203450,4041,;905179,4200,
S74	BRICKTOWN MALL via AR KILL RD	S740045	1,3,:	202864,0,;200176,45,;200178,120,;203190,196,;200180,260,;200181,333,;201638,372,;200183,394,;201083,490,;202176,593,;202177,654,;202179,720,;202180,753,;202181,787,;202182,829,;202453,869,;202184,920,;202185,978,;201649,1041,;202187,1098,;201650,1140,;201651,1177,;203414,1213,;201653,1254,;201654,1279,;201655,1315,;201656,1343,;203128,1370,;201658,1400,;201659,1437,;203059,1462,;201662,1539,;201663,1570,;201664,1614,;201665,1663,;203547,1695,;202205,1738,;202206,1777,;202207,1796,;202208,1828,;202209,1873,;202210,1900,;202572,1920,;201460,1972,;200340,2011,;200341,2075,;200342,2102,;200343,2155,;202933,2203,;203645,2241,;203646,2318,;200350,2326,;203208,2345,;202725,2402,;202611,2450,;202726,2488,;202228,2505,;202229,2537,;202230,2577,;202231,2616,;202232,2662,;200460,2760,;202620,2845,;202234,2891,;202235,2917,;202236,2969,;202610,3004,;203649,3043,;202237,3124,;202239,3232,;202240,3266,;202241,3334,;202242,3379,;202628,3463,;203569,3480,;203517,3535,;203855,3564,;203519,3601,;203552,3640,;203665,3672,;203521,3699,;203522,3751,;203523,3791,;203524,3841,;203525,3882,;203536,3923,;202248,3973,;202249,4036,;203449,4113,;203548,4130,;203072,4155,;202253,4177,;202254,4201,;202255,4232,;203450,4281,;905179,4440,
S74	BRICKTOWN MALL via AR KILL RD	S740045	1,4,:	202864,0,;200176,45,;200178,120,;203190,196,;200180,260,;200181,333,;201638,372,;200183,394,;201083,490,;202176,593,;202177,654,;202179,720,;202180,753,;202181,787,;202182,829,;202453,869,;202184,920,;202185,978,;201649,1041,;202187,1098,;201650,1140,;201651,1177,;203414,1213,;201653,1254,;201654,1279,;201655,1315,;201656,1343,;203128,1370,;201658,1400,;201659,1437,;203059,1462,;201662,1539,;201663,1570,;201664,1614,;201665,1663,;203547,1695,;202205,1738,;202206,1777,;202207,1796,;202208,1828,;202209,1873,;202210,1900,;202572,1920,;201460,1964,;200340,1998,;200341,2053,;200342,2076,;200343,2121,;202933,2162,;203645,2195,;203646,2261,;200350,2268,;203208,2285,;202725,2333,;202611,2374,;202726,2407,;202228,2422,;202229,2449,;202230,2483,;202231,2516,;202232,2556,;200460,2640,;202620,2725,;202234,2771,;202235,2797,;202236,2849,;202610,2884,;203649,2923,;202237,3004,;202239,3112,;202240,3146,;202241,3214,;202242,3259,;202628,3343,;203569,3360,;203517,3411,;203855,3439,;203519,3473,;203552,3510,;203665,3540,;203521,3565,;203522,3614,;203523,3651,;203524,3698,;203525,3737,;203536,3776,;202248,3822,;202249,3882,;203449,3953,;203548,3970,;203072,3993,;202253,4013,;202254,4036,;202255,4065,;203450,4111,;905179,4260,
S74	ST GEORGE FERRY	S740047	1,8,:	905180,0,;202073,105,;905130,156,;203545,189,;203546,233,;202076,256,;203071,278,;202078,296,;202079,317,;202080,388,;202083,443,;202084,500,;203526,531,;203527,580,;203528,613,;203572,702,;203531,737,;203551,764,;203532,788,;203533,835,;203534,863,;203570,900,;202089,996,;202289,1044,;202090,1107,;202091,1143,;203118,1184,;203080,1225,;202861,1298,;202094,1362,;202095,1419,;202096,1446,;905046,1500,;203093,1613,;202099,1669,;202100,1715,;202101,1742,;200496,1782,;202103,1829,;202724,1853,;203113,1899,;202800,1941,;203655,1963,;202651,2020,;203625,2078,;203644,2125,;200507,2156,;200508,2189,;200509,2240,;203672,2284,;201373,2322,;203012,2369,;201459,2400,;202121,2420,;202122,2444,;202123,2488,;202124,2512,;202125,2530,;201593,2565,;202581,2610,;201595,2643,;201596,2680,;201597,2717,;201598,2759,;201600,2828,;201601,2853,;201602,2886,;203057,2911,;201604,2935,;201605,2964,;201606,2995,;203204,3020,;201608,3059,;201609,3092,;203638,3120,;201611,3184,;201612,3223,;201613,3260,;202147,3283,;203471,3332,;202149,3390,;202150,3424,;202151,3480,;202152,3515,;202153,3562,;202788,3628,;201064,3728,;201623,3805,;201066,3857,;200152,3915,;200153,3960,;200154,3989,;203650,4005,;805015,4080,
S74	ST GEORGE FERRY	S740047	1,8,:	905180,0,;202073,105,;905130,156,;203545,189,;203546,233,;202076,256,;203071,278,;202078,296,;202079,317,;202080,388,;202083,443,;202084,500,;203526,531,;203527,580,;203528,613,;203572,702,;203531,737,;203551,764,;203532,788,;203533,835,;203534,863,;203570,900,;202089,996,;202289,1044,;202090,1107,;202091,1143,;203118,1184,;203080,1225,;202861,1298,;202094,1362,;202095,1419,;202096,1446,;905046,1500,;203093,1606,;202099,1658,;202100,1700,;202101,1726,;200496,1763,;202103,1807,;202724,1829,;203113,1872,;202800,1911,;203655,1932,;202651,1986,;203625,2040,;203644,2083,;200507,2112,;200508,2143,;200509,2190,;203672,2232,;201373,2267,;203012,2312,;201459,2340,;202121,2360,;202122,2384,;202123,2428,;202124,2452,;202125,2470,;201593,2505,;202581,2550,;201595,2583,;201596,2620,;201597,2657,;201598,2699,;201600,2768,;201601,2793,;201602,2826,;203057,2851,;201604,2875,;201605,2904,;201606,2935,;203204,2960,;201608,2999,;201609,3032,;203638,3060,;201611,3124,;201612,3163,;201613,3200,;202147,3223,;203471,3272,;202149,3330,;202150,3364,;202151,3420,;202152,3455,;202153,3502,;202788,3568,;201064,3668,;201623,3745,;201066,3797,;200152,3855,;200153,3900,;200154,3929,;203650,3945,;805015,4020,
S74	ST GEORGE FERRY	S740047	1,9,:;2,0,:;2,0,:;1,9,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,936,;202289,984,;202090,1047,;202091,1083,;203118,1124,;203080,1165,;202861,1238,;202094,1302,;202095,1359,;202096,1386,;905046,1440,;203093,1546,;202099,1598,;202100,1640,;202101,1666,;200496,1703,;202103,1747,;202724,1769,;203113,1812,;202800,1851,;203655,1872,;202651,1926,;203625,1980,;203644,2023,;200507,2052,;200508,2083,;200509,2130,;203672,2172,;201373,2207,;203012,2252,;201459,2280,;202121,2300,;202122,2324,;202123,2368,;202124,2392,;202125,2410,;201593,2445,;202581,2490,;201595,2523,;201596,2560,;201597,2597,;201598,2639,;201600,2708,;201601,2733,;201602,2766,;203057,2791,;201604,2815,;201605,2844,;201606,2875,;203204,2900,;201608,2939,;201609,2972,;203638,3000,;201611,3064,;201612,3103,;201613,3140,;202147,3163,;203471,3212,;202149,3270,;202150,3304,;202151,3360,;202152,3395,;202153,3442,;202788,3508,;201064,3608,;201623,3685,;201066,3737,;200152,3795,;200153,3840,;200154,3869,;203650,3885,;805015,3960,
S74	ST GEORGE FERRY	S740047	2,1,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,927,;202289,970,;202090,1027,;202091,1058,;203118,1095,;203080,1133,;202861,1198,;202094,1255,;202095,1307,;202096,1331,;905046,1380,;203093,1478,;202099,1527,;202100,1566,;202101,1590,;200496,1624,;202103,1665,;202724,1686,;203113,1726,;202800,1762,;203655,1782,;202651,1831,;203625,1881,;203644,1921,;200507,1949,;200508,1977,;200509,2021,;203672,2060,;201373,2093,;203012,2134,;201459,2160,;202121,2180,;202122,2204,;202123,2248,;202124,2272,;202125,2290,;201593,2325,;202581,2370,;201595,2403,;201596,2440,;201597,2477,;201598,2519,;201600,2588,;201601,2613,;201602,2646,;203057,2671,;201604,2695,;201605,2724,;201606,2755,;203204,2780,;201608,2819,;201609,2852,;203638,2880,;201611,2944,;201612,2983,;201613,3020,;202147,3043,;203471,3092,;202149,3150,;202150,3184,;202151,3240,;202152,3275,;202153,3322,;202788,3388,;201064,3488,;201623,3565,;201066,3617,;200152,3675,;200153,3720,;200154,3749,;203650,3765,;805015,3840,
S74	BRICKTOWN MALL via AR KILL RD	S740045	1,3,:	202864,0,;200176,45,;200178,120,;203190,188,;200180,246,;200181,311,;201638,347,;200183,367,;201083,453,;202176,545,;202177,601,;202179,660,;202180,688,;202181,718,;202182,754,;202453,788,;202184,831,;202185,881,;201649,935,;202187,984,;201650,1020,;201651,1057,;203414,1093,;201653,1134,;201654,1159,;201655,1195,;201656,1223,;203128,1250,;201658,1280,;201659,1317,;203059,1342,;201662,1419,;201663,1450,;201664,1494,;201665,1543,;203547,1575,;202205,1618,;202206,1657,;202207,1676,;202208,1708,;202209,1753,;202210,1780,;202572,1800,;201460,1852,;200340,1891,;200341,1955,;200342,1982,;200343,2035,;202933,2083,;203645,2121,;203646,2198,;200350,2206,;203208,2225,;202725,2282,;202611,2330,;202726,2368,;202228,2385,;202229,2417,;202230,2457,;202231,2496,;202232,2542,;200460,2640,;202620,2725,;202234,2771,;202235,2797,;202236,2849,;202610,2884,;203649,2923,;202237,3004,;202239,3112,;202240,3146,;202241,3214,;202242,3259,;202628,3343,;203569,3360,;203517,3415,;203855,3444,;203519,3481,;203552,3520,;203665,3552,;203521,3579,;203522,3631,;203523,3671,;203524,3721,;203525,3762,;203536,3803,;202248,3853,;202249,3916,;203449,3993,;203548,4010,;203072,4035,;202253,4057,;202254,4081,;202255,4112,;203450,4161,;905179,4320,
S74	ST GEORGE FERRY	S740047	1,1,:	905180,0,;202073,105,;905130,156,;203545,189,;203546,233,;202076,256,;203071,278,;202078,296,;202079,317,;202080,388,;202083,443,;202084,500,;203526,531,;203527,580,;203528,613,;203572,702,;203531,737,;203551,764,;203532,788,;203533,835,;203534,863,;203570,900,;202089,996,;202289,1044,;202090,1107,;202091,1143,;203118,1184,;203080,1225,;202861,1298,;202094,1362,;202095,1419,;202096,1446,;905046,1500,;203093,1613,;202099,1669,;202100,1715,;202101,1742,;200496,1782,;202103,1829,;202724,1853,;203113,1899,;202800,1941,;203655,1963,;202651,2020,;203625,2078,;203644,2125,;200507,2156,;200508,2189,;200509,2240,;203672,2284,;201373,2322,;203012,2369,;201459,2400,;202121,2422,;202122,2447,;202123,2495,;202124,2521,;202125,2540,;201593,2579,;202581,2627,;201595,2663,;201596,2704,;201597,2744,;201598,2789,;201600,2864,;201601,2890,;201602,2926,;203057,2953,;201604,2979,;201605,3011,;201606,3045,;203204,3071,;201608,3114,;201609,3149,;203638,3180,;201611,3244,;201612,3283,;201613,3320,;202147,3343,;203471,3392,;202149,3450,;202150,3484,;202151,3540,;202152,3579,;202153,3632,;202788,3706,;201064,3819,;201623,3906,;201066,3964,;200152,4029,;200153,4080,;200154,4109,;203650,4125,;805015,4200,
S74	ST GEORGE FERRY	S740047	2,2,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,927,;202289,970,;202090,1027,;202091,1058,;203118,1095,;203080,1133,;202861,1198,;202094,1255,;202095,1307,;202096,1331,;905046,1380,;203093,1478,;202099,1527,;202100,1566,;202101,1590,;200496,1624,;202103,1665,;202724,1686,;203113,1726,;202800,1762,;203655,1782,;202651,1831,;203625,1881,;203644,1921,;200507,1949,;200508,1977,;200509,2021,;203672,2060,;201373,2093,;203012,2134,;201459,2160,;202121,2180,;202122,2204,;202123,2248,;202124,2272,;202125,2290,;201593,2325,;202581,2370,;201595,2403,;201596,2440,;201597,2477,;201598,2519,;201600,2588,;201601,2613,;201602,2646,;203057,2671,;201604,2695,;201605,2724,;201606,2755,;203204,2780,;201608,2819,;201609,2852,;203638,2880,;201611,2934,;201612,2966,;201613,2997,;202147,3016,;203471,3057,;202149,3105,;202150,3133,;202151,3180,;202152,3215,;202153,3262,;202788,3328,;201064,3428,;201623,3505,;201066,3557,;200152,3615,;200153,3660,;200154,3689,;203650,3705,;805015,3780,
S74	ST GEORGE FERRY	S740047	0,8,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,936,;202289,984,;202090,1047,;202091,1083,;203118,1124,;203080,1165,;202861,1238,;202094,1302,;202095,1359,;202096,1386,;905046,1440,;203093,1538,;202099,1587,;202100,1626,;202101,1650,;200496,1684,;202103,1725,;202724,1746,;203113,1786,;202800,1822,;203655,1842,;202651,1891,;203625,1941,;203644,1981,;200507,2009,;200508,2037,;200509,2081,;203672,2120,;201373,2153,;203012,2194,;201459,2220,;202121,2237,;202122,2256,;202123,2293,;202124,2313,;202125,2328,;201593,2358,;202581,2395,;201595,2422,;201596,2454,;201597,2485,;201598,2519,;201600,2577,;201601,2597,;201602,2625,;203057,2646,;201604,2665,;201605,2690,;201606,2716,;203204,2736,;201608,2769,;201609,2796,;203638,2820,;201611,2884,;201612,2923,;201613,2960,;202147,2983,;203471,3032,;202149,3090,;202150,3124,;202151,3180,;202152,3215,;202153,3262,;202788,3328,;201064,3428,;201623,3505,;201066,3557,;200152,3615,;200153,3660,;200154,3689,;203650,3705,;805015,3780,
S74	ST GEORGE FERRY	S740047	0,6,:	905180,0,;202073,84,;905130,125,;203545,151,;203546,186,;202076,204,;203071,223,;202078,236,;202079,253,;202080,310,;202083,355,;202084,400,;203526,425,;203527,464,;203528,490,;203572,562,;203531,589,;203551,612,;203532,630,;203533,668,;203534,691,;203570,720,;202089,807,;202289,850,;202090,907,;202091,938,;203118,975,;203080,1013,;202861,1078,;202094,1135,;202095,1187,;202096,1211,;905046,1260,;203093,1351,;202099,1396,;202100,1432,;202101,1454,;200496,1485,;202103,1523,;202724,1542,;203113,1579,;202800,1613,;203655,1631,;202651,1676,;203625,1723,;203644,1760,;200507,1785,;200508,1811,;200509,1852,;203672,1888,;201373,1918,;203012,1956,;201459,1980,;202121,1997,;202122,2016,;202123,2053,;202124,2073,;202125,2088,;201593,2118,;202581,2155,;201595,2182,;201596,2214,;201597,2245,;201598,2279,;201600,2337,;201601,2357,;201602,2385,;203057,2406,;201604,2425,;201605,2450,;201606,2476,;203204,2496,;201608,2529,;201609,2556,;203638,2580,;201611,2634,;201612,2666,;201613,2697,;202147,2716,;203471,2757,;202149,2805,;202150,2833,;202151,2880,;202152,2915,;202153,2962,;202788,3028,;201064,3128,;201623,3205,;201066,3257,;200152,3315,;200153,3360,;200154,3389,;203650,3405,;805015,3480,
S74	ST GEORGE FERRY	S740047	1,3,:	905180,0,;202073,105,;905130,156,;203545,189,;203546,233,;202076,256,;203071,278,;202078,296,;202079,317,;202080,388,;202083,443,;202084,500,;203526,531,;203527,580,;203528,613,;203572,702,;203531,737,;203551,764,;203532,788,;203533,835,;203534,863,;203570,900,;202089,1006,;202289,1059,;202090,1128,;202091,1167,;203118,1212,;203080,1258,;202861,1338,;202094,1408,;202095,1470,;202096,1500,;905046,1560,;203093,1681,;202099,1741,;202100,1789,;202101,1818,;200496,1860,;202103,1911,;202724,1936,;203113,1985,;202800,2030,;203655,2054,;202651,2115,;203625,2177,;203644,2226,;200507,2260,;200508,2295,;200509,2349,;203672,2397,;201373,2437,;203012,2487,;201459,2520,;202121,2540,;202122,2564,;202123,2608,;202124,2632,;202125,2650,;201593,2685,;202581,2730,;201595,2763,;201596,2800,;201597,2837,;201598,2879,;201600,2948,;201601,2973,;201602,3006,;203057,3031,;201604,3055,;201605,3084,;201606,3115,;203204,3140,;201608,3179,;201609,3212,;203638,3240,;201611,3304,;201612,3343,;201613,3380,;202147,3403,;203471,3452,;202149,3510,;202150,3544,;202151,3600,;202152,3639,;202153,3692,;202788,3766,;201064,3879,;201623,3966,;201066,4024,;200152,4089,;200153,4140,;200154,4169,;203650,4185,;805015,4260,
S74	BRICKTOWN MALL via AR KILL RD	S740045	0,5,:	202864,0,;200176,45,;200178,120,;203190,173,;200180,218,;200181,269,;201638,297,;200183,312,;201083,379,;202176,451,;202177,494,;202179,540,;202180,564,;202181,588,;202182,618,;202453,647,;202184,683,;202185,724,;201649,769,;202187,810,;201650,840,;201651,866,;203414,890,;201653,919,;201654,936,;201655,961,;201656,980,;203128,999,;201658,1020,;201659,1046,;203059,1063,;201662,1116,;201663,1138,;201664,1168,;201665,1202,;203547,1224,;202205,1254,;202206,1281,;202207,1294,;202208,1316,;202209,1348,;202210,1366,;202572,1380,;201460,1413,;200340,1439,;200341,1480,;200342,1497,;200343,1531,;202933,1562,;203645,1587,;203646,1636,;200350,1641,;203208,1654,;202725,1690,;202611,1720,;202726,1745,;202228,1756,;202229,1777,;202230,1802,;202231,1827,;202232,1857,;200460,1920,;202620,1991,;202234,2029,;202235,2051,;202236,2094,;202610,2124,;203649,2155,;202237,2223,;202239,2313,;202240,2342,;202241,2398,;202242,2436,;202628,2506,;203569,2520,;203517,2568,;203855,2594,;203519,2626,;203552,2660,;203665,2688,;203521,2712,;203522,2757,;203523,2792,;203524,2836,;203525,2872,;203536,2908,;202248,2952,;202249,3007,;203449,3074,;203548,3089,;203072,3110,;202253,3130,;202254,3151,;202255,3178,;203450,3221,;905179,3360,
S74	BRICKTOWN MALL via AR KILL RD	S740045	0,6,:	202864,0,;200176,45,;200178,120,;203190,173,;200180,218,;200181,269,;201638,297,;200183,312,;201083,379,;202176,451,;202177,494,;202179,540,;202180,568,;202181,598,;202182,634,;202453,668,;202184,711,;202185,761,;201649,815,;202187,864,;201650,900,;201651,932,;203414,961,;201653,997,;201654,1018,;201655,1048,;201656,1071,;203128,1094,;201658,1120,;201659,1152,;203059,1173,;201662,1238,;201663,1264,;201664,1301,;201665,1342,;203547,1370,;202205,1406,;202206,1439,;202207,1455,;202208,1482,;202209,1521,;202210,1543,;202572,1560,;201460,1601,;200340,1632,;200341,1682,;200342,1703,;200343,1745,;202933,1782,;203645,1812,;203646,1872,;200350,1879,;203208,1894,;202725,1939,;202611,1976,;202726,2006,;202228,2020,;202229,2045,;202230,2076,;202231,2106,;202232,2143,;200460,2220,;202620,2298,;202234,2340,;202235,2364,;202236,2412,;202610,2444,;203649,2479,;202237,2553,;202239,2653,;202240,2684,;202241,2746,;202242,2787,;202628,2864,;203569,2880,;203517,2935,;203855,2964,;203519,3001,;203552,3040,;203665,3072,;203521,3099,;203522,3151,;203523,3191,;203524,3241,;203525,3282,;203536,3323,;202248,3373,;202249,3436,;203449,3513,;203548,3530,;203072,3555,;202253,3577,;202254,3601,;202255,3632,;203450,3681,;905179,3840,
S74	ST GEORGE FERRY	S740047	0,4,:	905180,0,;202073,77,;905130,114,;203545,138,;203546,171,;202076,187,;203071,204,;202078,217,;202079,232,;202080,284,;202083,325,;202084,367,;203526,389,;203527,425,;203528,449,;203572,515,;203531,540,;203551,561,;203532,578,;203533,613,;203534,633,;203570,660,;202089,747,;202289,790,;202090,847,;202091,878,;203118,915,;203080,953,;202861,1018,;202094,1075,;202095,1127,;202096,1151,;905046,1200,;203093,1283,;202099,1324,;202100,1357,;202101,1378,;200496,1407,;202103,1441,;202724,1459,;203113,1492,;202800,1523,;203655,1540,;202651,1582,;203625,1624,;203644,1658,;200507,1681,;200508,1706,;200509,1742,;203672,1775,;201373,1803,;203012,1838,;201459,1860,;202121,1872,;202122,1885,;202123,1911,;202124,1925,;202125,1936,;201593,1956,;202581,1982,;201595,2002,;201596,2024,;201597,2045,;201598,2069,;201600,2110,;201601,2124,;201602,2143,;203057,2158,;201604,2172,;201605,2189,;201606,2207,;203204,2221,;201608,2244,;201609,2263,;203638,2280,;201611,2323,;201612,2349,;201613,2373,;202147,2389,;203471,2421,;202149,2460,;202150,2483,;202151,2520,;202152,2550,;202153,2592,;202788,2649,;201064,2737,;201623,2804,;201066,2850,;200152,2900,;200153,2940,;200154,2969,;203650,2985,;805015,3060,
S74	ST GEORGE FERRY	S740047	1,0,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,946,;202289,999,;202090,1068,;202091,1107,;203118,1152,;203080,1198,;202861,1278,;202094,1348,;202095,1410,;202096,1440,;905046,1500,;203093,1613,;202099,1669,;202100,1715,;202101,1742,;200496,1782,;202103,1829,;202724,1853,;203113,1899,;202800,1941,;203655,1963,;202651,2020,;203625,2078,;203644,2125,;200507,2156,;200508,2189,;200509,2240,;203672,2284,;201373,2322,;203012,2369,;201459,2400,;202121,2420,;202122,2444,;202123,2488,;202124,2512,;202125,2530,;201593,2565,;202581,2610,;201595,2643,;201596,2680,;201597,2717,;201598,2759,;201600,2828,;201601,2853,;201602,2886,;203057,2911,;201604,2935,;201605,2964,;201606,2995,;203204,3020,;201608,3059,;201609,3092,;203638,3120,;201611,3184,;201612,3223,;201613,3260,;202147,3283,;203471,3332,;202149,3390,;202150,3424,;202151,3480,;202152,3519,;202153,3572,;202788,3646,;201064,3759,;201623,3846,;201066,3904,;200152,3969,;200153,4020,;200154,4049,;203650,4065,;805015,4140,
S74	ST GEORGE FERRY	S740047	0,9,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,936,;202289,984,;202090,1047,;202091,1083,;203118,1124,;203080,1165,;202861,1238,;202094,1302,;202095,1359,;202096,1386,;905046,1440,;203093,1546,;202099,1598,;202100,1640,;202101,1666,;200496,1703,;202103,1747,;202724,1769,;203113,1812,;202800,1851,;203655,1872,;202651,1926,;203625,1980,;203644,2023,;200507,2052,;200508,2083,;200509,2130,;203672,2172,;201373,2207,;203012,2252,;201459,2280,;202121,2299,;202122,2320,;202123,2360,;202124,2382,;202125,2399,;201593,2431,;202581,2472,;201595,2502,;201596,2537,;201597,2571,;201598,2609,;201600,2673,;201601,2695,;201602,2725,;203057,2748,;201604,2770,;201605,2797,;201606,2825,;203204,2848,;201608,2884,;201609,2914,;203638,2940,;201611,3004,;201612,3043,;201613,3080,;202147,3103,;203471,3152,;202149,3210,;202150,3244,;202151,3300,;202152,3335,;202153,3382,;202788,3448,;201064,3548,;201623,3625,;201066,3677,;200152,3735,;200153,3780,;200154,3809,;203650,3825,;805015,3900,
S74	ST GEORGE FERRY	S740047	0,5,:	905180,0,;202073,84,;905130,125,;203545,151,;203546,186,;202076,204,;203071,223,;202078,236,;202079,253,;202080,310,;202083,355,;202084,400,;203526,425,;203527,464,;203528,490,;203572,562,;203531,589,;203551,612,;203532,630,;203533,668,;203534,691,;203570,720,;202089,807,;202289,850,;202090,907,;202091,938,;203118,975,;203080,1013,;202861,1078,;202094,1135,;202095,1187,;202096,1211,;905046,1260,;203093,1343,;202099,1384,;202100,1417,;202101,1438,;200496,1467,;202103,1501,;202724,1519,;203113,1552,;202800,1583,;203655,1600,;202651,1642,;203625,1684,;203644,1718,;200507,1741,;200508,1766,;200509,1802,;203672,1835,;201373,1863,;203012,1898,;201459,1920,;202121,1932,;202122,1945,;202123,1971,;202124,1985,;202125,1996,;201593,2016,;202581,2042,;201595,2062,;201596,2084,;201597,2105,;201598,2129,;201600,2170,;201601,2184,;201602,2203,;203057,2218,;201604,2232,;201605,2249,;201606,2267,;203204,2281,;201608,2304,;201609,2323,;203638,2340,;201611,2394,;201612,2426,;201613,2457,;202147,2476,;203471,2517,;202149,2565,;202150,2593,;202151,2640,;202152,2670,;202153,2712,;202788,2769,;201064,2857,;201623,2924,;201066,2970,;200152,3020,;200153,3060,;200154,3089,;203650,3105,;805015,3180,
S74	ST GEORGE FERRY	S740047	2,1,:	905180,0,;202073,98,;905130,146,;203545,176,;203546,218,;202076,239,;203071,260,;202078,276,;202079,295,;202080,362,;202083,414,;202084,466,;203526,495,;203527,541,;203528,572,;203572,655,;203531,687,;203551,713,;203532,735,;203533,780,;203534,806,;203570,840,;202089,936,;202289,984,;202090,1047,;202091,1083,;203118,1124,;203080,1165,;202861,1238,;202094,1302,;202095,1359,;202096,1386,;905046,1440,;203093,1538,;202099,1587,;202100,1626,;202101,1650,;200496,1684,;202103,1725,;202724,1746,;203113,1786,;202800,1822,;203655,1842,;202651,1891,;203625,1941,;203644,1981,;200507,2009,;200508,2037,;200509,2081,;203672,2120,;201373,2153,;203012,2194,;201459,2220,;202121,2240,;202122,2264,;202123,2308,;202124,2332,;202125,2350,;201593,2385,;202581,2430,;201595,2463,;201596,2500,;201597,2537,;201598,2579,;201600,2648,;201601,2673,;201602,2706,;203057,2731,;201604,2755,;201605,2784,;201606,2815,;203204,2840,;201608,2879,;201609,2912,;203638,2940,;201611,3004,;201612,3043,;201613,3080,;202147,3103,;203471,3152,;202149,3210,;202150,3244,;202151,3300,;202152,3335,;202153,3382,;202788,3448,;201064,3548,;201623,3625,;201066,3677,;200152,3735,;200153,3780,;200154,3809,;203650,3825,;805015,3900,
S74	ST GEORGE FERRY	S740049	1,4,:;1,4,:	905017,0,;201459,360,;202121,392,;202122,429,;202123,499,;202124,537,;202125,565,;201593,621,;202581,692,;201595,744,;201596,804,;201597,863,;201598,928,;203688,994,;201600,1038,;201601,1076,;201602,1129,;203057,1169,;201604,1206,;201605,1254,;201606,1302,;203204,1341,;201608,1403,;201609,1455,;203638,1500,;201611,1586,;201612,1638,;201613,1687,;202147,1717,;203471,1783,;202149,1860,;202150,1905,;202151,1980,;202152,2023,;202153,2083,;202788,2165,;201064,2290,;201623,2386,;201066,2451,;200152,2523,;200153,2580,;200154,2610,;203650,2626,;203793,2700,
S74	ROSSVILLE AV	S740501	0,7,:;0,6,:;0,7,:	200460,0,;202234,131,;202235,157,;202236,209,;202610,244,;203649,283,;202237,364,;202239,472,;202240,506,;202241,574,;202242,619,;202628,703,;203569,720,;203517,771,;203855,799,;203519,833,;203552,870,;203665,900,
